School_Code|acyear|Class1_Total_Enr_Boys|Class2_Total_Enr_Boys|Class3_Total_Enr_Boys|Class4_Total_Enr_Boys|Class5_Total_Enr_Boys|Class6_Total_Enr_Boys|Class7_Total_Enr_Boys|Class8_Total_Enr_Boys|Class1_Total_Enr_Girls|Class2_Total_Enr_Girls|Class3_Total_Enr_Girls|Class4_Total_Enr_Girls|Class5_Total_Enr_Girls|Class6_Total_Enr_Girls|Class7_Total_Enr_Girls|Class8_Total_Enr_Girls
29060720006|2010-11|119|52|0|0|0|0|0|0|87|21|0|0|0|0|0|0
29060800102|2010-11|25|28|27|23|21|0|0|0|20|17|18|21|22|0|0|0
29060800101|2010-11|12|9|7|11|11|0|0|0|14|11|15|9|11|0|0|0
29060800201|2010-11|22|16|21|19|18|16|18|0|12|17|39|20|19|23|20|0
29060800401|2010-11|24|27|18|21|25|20|24|15|20|19|24|18|23|20|21|21
29060800822|2010-11|10|10|13|13|11|12|4|0|6|5|5|11|2|2|5|0
29060800823|2010-11|3|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0
29060800601|2010-11|8|19|18|17|17|17|31|9|12|17|19|8|8|6|16|11
29060800701|2010-11|9|15|15|15|12|14|16|10|15|11|23|17|10|12|5|17
29060800702|2010-11|1|3|2|3|5|9|0|0|3|3|3|3|4|4|0|0
29060800901|2010-11|8|10|10|5|18|11|10|0|8|10|15|18|8|8|11|0
29060800703|2010-11|19|7|14|24|22|31|31|11|10|15|13|13|23|27|29|13
29060800803|2010-11|5|4|19|12|9|6|0|0|9|10|17|18|13|9|0|0
29060800804|2010-11|31|26|34|52|39|30|28|0|17|16|32|49|32|37|41|0
29060800806|2010-11|4|1|4|6|3|0|0|0|1|9|5|5|5|0|0|0
29060801001|2010-11|2|2|1|2|3|0|0|0|3|1|2|4|6|0|0|0
29060800807|2010-11|34|18|22|20|24|15|16|0|24|21|16|18|30|15|9|0
29060800809|2010-11|16|13|9|25|24|0|0|0|13|16|7|13|31|0|0|0
29060800813|2010-11|5|0|0|0|1|0|0|0|5|0|1|0|0|0|0|0
29060800814|2010-11|25|8|15|23|0|0|0|0|22|11|15|17|0|0|0|0
29060800815|2010-11|11|8|23|9|11|0|0|0|7|9|4|8|6|0|0|0
29060801201|2010-11|14|13|29|21|18|13|14|32|19|15|26|13|13|17|19|20
29060800819|2010-11|9|15|12|12|0|0|0|0|11|11|6|5|0|0|0|0
29060800820|2010-11|0|0|0|0|18|52|56|67|0|0|0|0|16|50|39|60
29060802601|2010-11|7|8|8|9|9|0|0|0|6|5|9|3|2|0|0|0
29060802701|2010-11|4|3|3|10|5|0|0|0|5|3|5|2|4|0|0|0
29060803001|2010-11|9|11|8|12|16|11|8|0|7|5|11|16|15|11|7|0
29060801401|2010-11|11|10|13|11|11|15|9|17|10|9|13|4|15|13|8|18
29060803103|2010-11|2|2|2|1|3|1|1|0|9|4|4|8|10|9|9|0
29060801101|2010-11|12|10|10|13|7|11|13|8|9|12|13|9|8|15|12|13
29060803301|2010-11|13|6|17|17|12|0|0|0|18|20|11|8|10|0|0|0
29060801202|2010-11|11|12|10|9|7|6|0|0|4|5|8|5|6|10|0|0
29060801203|2010-11|15|7|9|3|6|0|0|0|9|4|6|9|0|0|0|0
29060801301|2010-11|15|15|21|30|14|28|31|0|18|19|16|31|21|25|25|0
29060801501|2010-11|23|18|17|15|9|14|20|0|21|22|16|10|13|13|8|0
29060801502|2010-11|7|4|7|0|0|0|0|0|6|4|12|0|0|0|0|0
29060801601|2010-11|3|10|23|12|12|16|18|14|8|8|11|8|16|15|18|12
29060803702|2010-11|2|3|4|3|4|0|0|0|2|4|4|5|1|0|0|0
29060803901|2010-11|10|18|14|20|13|26|13|7|26|17|14|16|12|22|19|2
29060804002|2010-11|2|1|2|6|4|0|0|0|2|2|2|0|1|0|0|0
29060804202|2010-11|33|29|34|53|44|31|22|0|29|28|51|34|29|33|15|0
29060803501|2010-11|9|9|12|8|9|18|9|0|6|16|11|12|13|9|9|0
29060801602|2010-11|0|0|0|0|0|27|24|19|0|0|0|0|0|13|17|21
29060801701|2010-11|6|5|5|3|0|0|0|0|9|5|1|6|0|0|0|0
29060801702|2010-11|2|5|10|0|0|0|0|0|5|10|0|0|0|0|0|0
29060801801|2010-11|9|15|7|7|5|12|16|22|17|10|9|15|13|12|9|15
29060801901|2010-11|9|5|8|3|7|9|5|0|12|6|8|9|8|6|8|0
29060802002|2010-11|3|0|3|2|0|0|0|0|2|2|3|1|0|0|0|0
29060802003|2010-11|11|8|6|15|7|4|10|0|12|7|10|10|7|13|12|0
29060802004|2010-11|25|20|19|17|15|16|20|15|15|28|19|12|9|15|16|20
29060802101|2010-11|11|9|13|10|11|19|12|0|14|9|11|10|7|10|6|0
29060802201|2010-11|2|6|9|11|9|0|0|0|5|10|12|12|15|0|0|0
29060802202|2010-11|6|7|3|6|11|10|6|11|6|17|10|12|5|11|13|7
29060802203|2010-11|9|3|3|7|3|0|0|0|2|1|2|3|5|0|0|0
29060802205|2010-11|4|1|2|1|7|0|0|0|4|3|4|4|6|0|0|0
29060802301|2010-11|29|38|31|25|40|19|24|0|24|27|30|24|39|18|17|0
29060802401|2010-11|36|16|17|33|18|9|18|12|20|18|28|24|12|10|5|5
29060802501|2010-11|5|10|8|16|12|0|0|0|13|5|11|12|12|0|0|0
29060802802|2010-11|4|1|3|7|0|0|0|0|2|2|2|3|0|0|0|0
29060802803|2010-11|6|4|9|19|12|3|3|0|15|16|13|25|10|17|0|0
29060802901|2010-11|21|14|16|15|14|21|18|11|22|15|19|21|8|18|12|8
29060803002|2010-11|9|13|20|9|10|3|5|0|13|13|13|9|17|8|5|0
29060803003|2010-11|15|9|11|7|9|0|0|0|5|4|8|10|6|0|0|0
29060803004|2010-11|1|2|3|4|0|0|0|0|2|4|2|7|0|0|0|0
29060803005|2010-11|11|9|6|8|0|0|0|0|7|9|6|4|0|0|0|0
29060803104|2010-11|34|26|20|22|15|20|22|0|41|20|19|32|25|17|12|0
29060803105|2010-11|22|26|6|16|0|0|0|0|18|4|5|1|0|0|0|0
29060803601|2010-11|28|31|44|37|34|36|26|0|26|26|31|31|23|12|22|0
29060803201|2010-11|25|1|1|0|2|10|1|0|25|0|1|2|2|4|1|2
29060803202|2010-11|5|5|8|3|1|6|1|0|5|4|5|4|4|1|7|0
29060803203|2010-11|8|14|13|5|4|0|0|0|9|4|10|2|3|0|0|0
29060803401|2010-11|17|12|19|15|14|12|15|14|19|22|18|20|15|18|10|11
29060804301|2010-11|8|4|2|2|6|0|0|0|3|6|3|3|2|0|0|0
29060805101|2010-11|14|14|8|11|12|10|9|10|11|11|8|16|12|10|19|17
29060804204|2010-11|7|9|9|12|11|13|0|0|6|15|6|11|10|7|0|0
29060803703|2010-11|20|16|8|27|12|21|11|8|15|19|11|20|9|13|6|6
29060803801|2010-11|6|3|6|3|6|0|0|0|3|12|1|4|6|0|0|0
29060804205|2010-11|16|9|16|6|4|7|2|0|17|5|6|8|6|10|6|0
29060803902|2010-11|2|5|3|6|9|0|0|0|4|7|2|5|5|0|0|0
29060804001|2010-11|26|30|22|25|33|31|38|0|17|29|14|22|12|19|27|0
29060805401|2010-11|8|12|13|16|11|0|0|0|9|10|13|7|12|0|0|0
29060804209|2010-11|16|12|14|13|14|0|0|0|10|15|11|15|6|0|0|0
29060804101|2010-11|4|7|5|2|4|0|0|0|5|7|4|6|4|0|0|0
29060804201|2010-11|20|18|16|25|22|20|13|10|13|11|17|21|6|10|6|11
29060804212|2010-11|19|19|27|31|30|20|28|18|9|9|17|14|22|17|17|13
29060804203|2010-11|8|7|4|4|2|10|7|0|8|10|7|9|5|1|1|0
29060804401|2010-11|23|25|20|24|23|20|20|11|15|16|24|25|10|26|26|14
29060804402|2010-11|7|8|6|9|15|13|8|0|3|5|8|7|8|8|9|0
29060804403|2010-11|7|7|13|0|0|0|0|0|7|7|11|0|0|0|0|0
29060804404|2010-11|6|4|7|0|0|0|0|0|5|6|4|0|0|0|0|0
29060804501|2010-11|10|14|12|16|22|27|24|22|9|10|10|8|10|19|15|18
29060804502|2010-11|3|4|5|7|4|0|0|0|5|2|3|3|1|0|0|0
29060805601|2010-11|8|7|8|13|4|9|0|0|6|5|3|13|13|16|0|0
29060804503|2010-11|11|5|4|6|12|0|0|0|11|7|9|8|7|0|0|0
29060804504|2010-11|8|14|3|13|17|8|8|0|8|8|6|8|5|6|3|0
29060805602|2010-11|5|4|9|0|0|0|0|0|6|4|2|0|0|0|0|0
29060804511|2010-11|1|0|1|0|0|0|0|0|0|2|0|0|0|0|0|0
29060804512|2010-11|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
29060805701|2010-11|10|11|10|15|6|8|17|7|6|7|11|16|8|8|8|9
29060805801|2010-11|25|10|21|19|15|24|17|11|21|17|29|21|11|19|17|10
29060806001|2010-11|15|18|13|14|9|13|13|19|7|11|16|14|12|12|10|12
29060806101|2010-11|9|5|3|4|4|10|5|0|3|9|7|10|8|6|3|0
29060806203|2010-11|24|13|10|20|15|11|7|0|10|14|16|7|7|15|11|0
29060804601|2010-11|0|7|7|9|6|3|0|0|8|9|14|3|7|2|0|0
29060806204|2010-11|21|19|19|39|28|21|21|12|9|8|11|17|15|12|15|13
29060806301|2010-11|28|27|12|36|22|28|10|0|19|18|22|19|24|18|12|0
29060804701|2010-11|3|4|6|5|5|9|7|0|6|2|7|2|7|6|5|0
29060806303|2010-11|5|4|8|4|6|11|9|0|4|4|5|6|10|6|8|0
29060806402|2010-11|7|5|3|11|5|0|0|0|2|8|7|12|6|0|0|0
29060804801|2010-11|9|11|20|10|16|24|16|0|8|18|11|19|10|18|13|0
29060806501|2010-11|12|2|14|0|0|0|0|0|14|2|16|1|0|0|0|0
29060806601|2010-11|13|13|13|19|19|0|0|0|12|9|12|15|15|0|0|0
29060804803|2010-11|2|3|4|0|0|0|0|0|0|4|8|0|0|0|0|0
29060806602|2010-11|2|2|7|0|0|0|0|0|3|0|6|0|0|0|0|0
29060806702|2010-11|28|29|19|22|22|30|23|25|24|37|31|22|19|19|21|14
29060806703|2010-11|4|6|7|10|18|0|0|0|6|9|14|13|13|0|0|0
29060806705|2010-11|22|25|20|31|33|20|19|5|18|31|38|34|22|18|19|17
29060804901|2010-11|17|37|22|31|28|21|24|0|26|22|19|28|25|17|18|0
29060806708|2010-11|8|9|8|13|9|22|17|0|15|13|13|4|11|6|4|0
29060806710|2010-11|10|13|7|7|12|0|0|0|7|5|9|4|7|0|0|0
29060807110|2010-11|24|24|25|32|24|42|44|0|18|21|23|15|17|33|7|0
29060805501|2010-11|11|10|12|24|14|11|11|9|11|9|16|14|14|12|11|11
29060806502|2010-11|5|2|1|1|4|0|0|0|3|2|2|4|10|0|0|0
29060806701|2010-11|15|23|12|26|17|16|14|0|22|20|17|12|17|21|16|0
29060805603|2010-11|3|4|2|0|0|0|0|0|2|6|11|0|0|0|0|0
29060806704|2010-11|7|3|6|5|7|0|0|0|9|5|7|5|9|0|0|0
29060807108|2010-11|4|2|1|0|0|0|0|0|2|1|1|0|1|0|0|0
29060805901|2010-11|12|13|10|13|9|14|14|0|8|14|13|19|8|10|8|0
29060806709|2010-11|24|21|12|11|19|0|0|0|24|15|12|11|13|0|0|0
29060807112|2010-11|5|3|0|3|0|3|0|0|5|6|8|3|8|5|0|0
29060806201|2010-11|12|11|13|14|16|10|14|0|9|9|25|8|5|11|6|0
29060806712|2010-11|7|0|3|5|0|0|0|0|10|7|2|22|0|0|0|0
29060806205|2010-11|5|3|2|1|5|0|0|0|5|1|10|4|1|0|0|0
29060806209|2010-11|3|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0
29060806713|2010-11|9|6|1|4|3|0|0|0|1|1|4|10|8|0|0|0
29060807129|2010-11|13|12|13|12|15|4|0|0|15|12|11|13|14|9|0|0
29060806801|2010-11|11|12|9|7|8|0|0|0|9|12|7|11|5|0|0|0
29060807306|2010-11|8|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0
29060807307|2010-11|11|0|0|0|0|0|0|0|9|0|0|0|0|0|0|0
29060807308|2010-11|4|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0
29060807132|2010-11|16|20|13|12|0|0|0|0|28|29|26|20|0|0|0|0
29060806401|2010-11|24|20|22|29|19|27|17|24|21|19|23|24|23|19|17|24
29060806901|2010-11|10|14|12|4|13|10|6|8|13|16|10|9|5|12|9|8
29060807137|2010-11|10|14|0|0|0|0|0|0|6|11|0|0|0|0|0|0
29060807102|2010-11|2|2|5|0|0|0|0|0|2|2|2|1|3|0|0|0
29060807103|2010-11|8|6|7|12|12|11|15|8|9|7|6|8|6|21|7|12
29060807105|2010-11|60|43|44|47|54|37|40|0|50|52|45|49|38|34|36|0
29060807301|2010-11|23|18|26|22|22|11|26|0|20|16|17|22|22|17|14|0
29060807305|2010-11|9|4|3|0|0|0|0|0|4|2|3|0|0|0|0|0
29060807106|2010-11|3|8|3|5|5|18|8|0|4|1|4|7|10|8|3|0
29060807107|2010-11|6|4|7|4|6|11|8|0|2|3|7|3|4|6|6|0
29060807505|2010-11|9|0|0|0|0|0|0|0|13|0|0|0|0|0|0|0
29060806711|2010-11|10|8|11|7|8|0|0|0|5|8|6|2|3|0|0|0
29060806716|2010-11|11|15|16|16|13|15|15|0|17|15|16|11|17|15|20|0
29060807001|2010-11|14|13|16|8|23|10|8|21|14|17|10|19|13|15|11|20
29060807701|2010-11|9|14|15|10|6|9|8|0|8|13|12|10|9|9|11|0
29060807104|2010-11|30|24|28|33|16|51|38|0|25|25|26|33|19|46|38|0
29060807901|2010-11|16|25|22|21|21|23|23|18|20|19|25|20|23|18|11|13
29060807109|2010-11|20|29|43|26|35|36|26|29|33|25|55|49|35|40|46|31
29060804902|2010-11|32|28|21|23|20|13|11|19|20|21|14|12|19|18|13|11
29060808004|2010-11|4|10|4|3|2|0|0|0|8|3|7|2|2|0|0|0
29060804903|2010-11|4|5|12|14|7|4|11|0|8|8|12|14|3|6|4|0
29060804904|2010-11|1|4|4|1|1|0|0|0|1|2|1|1|1|0|0|0
29060808203|2010-11|2|4|19|4|5|0|0|0|1|6|7|8|6|0|0|0
29060804905|2010-11|7|11|8|7|12|12|8|0|11|7|9|15|8|6|12|0
29060804906|2010-11|2|11|14|9|5|6|4|0|5|2|5|4|0|4|2|0
29060804907|2010-11|8|8|8|7|6|0|0|0|6|5|6|2|3|0|0|0
29060804911|2010-11|0|1|1|1|1|0|0|0|1|1|1|1|0|0|0|0
29060808301|2010-11|15|11|13|14|14|22|26|31|13|14|17|10|21|25|35|37
29060807127|2010-11|4|14|13|14|9|0|0|0|6|11|9|14|11|0|0|0
29060807128|2010-11|7|3|3|10|2|0|0|0|5|5|2|5|6|0|0|0
29060807501|2010-11|10|5|7|5|6|0|0|0|11|7|13|9|8|0|0|0
29060807130|2010-11|4|4|4|0|0|0|0|0|1|4|5|0|0|0|0|0
29060807131|2010-11|9|4|6|7|0|0|0|0|8|5|9|3|0|0|0|0
29060809201|2010-11|0|3|1|6|4|0|0|0|2|4|4|1|4|0|0|0
29060808201|2010-11|33|26|35|31|29|30|26|16|20|33|41|46|29|21|13|18
29060807135|2010-11|8|11|9|12|6|7|0|0|4|7|5|5|7|5|0|0
29060807136|2010-11|4|10|0|0|0|0|0|0|4|12|0|0|0|0|0|0
29060807141|2010-11|12|1|2|7|4|0|0|0|3|2|3|0|2|0|0|0
29060807111|2010-11|21|25|20|28|26|23|11|0|27|22|22|23|23|8|11|0
29060807142|2010-11|15|2|0|0|0|0|0|0|8|1|0|0|0|0|0|0
29060807201|2010-11|4|3|5|5|14|9|4|0|4|3|10|10|11|7|0|0
29060808001|2010-11|16|15|18|19|14|16|18|7|20|20|22|26|25|26|30|0
29060808002|2010-11|4|3|4|2|2|0|0|0|6|3|3|1|0|0|0|0
29060807401|2010-11|8|15|17|12|18|15|12|0|14|12|18|20|19|12|6|0
29060807601|2010-11|16|13|20|13|13|9|10|0|18|11|28|15|11|19|6|0
29060807602|2010-11|3|2|12|0|0|0|0|0|1|3|8|0|0|0|0|0
29060807702|2010-11|3|5|1|3|5|0|0|0|3|0|4|4|9|0|0|0
29060807801|2010-11|3|3|8|5|7|0|0|0|7|13|6|2|9|0|0|0
29060808501|2010-11|16|26|24|17|24|19|22|40|8|23|27|18|21|23|16|33
29060808003|2010-11|26|27|28|20|26|20|23|0|23|18|14|19|23|24|15|0
29060808701|2010-11|9|15|6|9|15|15|14|13|5|7|13|9|9|17|11|19
29060808202|2010-11|3|6|10|5|6|0|0|0|3|12|9|3|5|0|0|0
29060808901|2010-11|9|9|12|8|9|18|9|0|6|16|7|12|13|9|9|0
29060808204|2010-11|11|15|0|0|0|0|0|0|16|13|0|0|0|0|0|0
29060808401|2010-11|7|6|8|4|13|16|5|0|2|8|6|10|9|15|5|0
29060808502|2010-11|5|11|0|6|10|0|0|0|9|7|4|26|8|0|0|0
29060808601|2010-11|15|13|14|12|15|12|8|0|10|17|8|13|17|8|13|0
29060808801|2010-11|5|9|5|9|7|9|9|0|4|6|5|8|11|5|11|0
29060808802|2010-11|6|10|2|3|0|0|0|0|5|10|6|8|0|0|0|0
29060809001|2010-11|6|9|20|21|9|14|9|0|6|19|11|20|14|9|13|0
29060809101|2010-11|3|2|3|7|8|0|0|0|2|4|6|9|8|0|0|0
29060809102|2010-11|7|8|6|4|10|7|8|0|5|9|6|7|7|6|3|0
29060809303|2010-11|3|4|2|4|4|6|5|0|3|7|8|7|6|13|17|0
29060809103|2010-11|13|11|18|9|14|9|12|0|11|9|6|6|12|14|4|0
29060805001|2010-11|7|18|20|12|18|21|31|16|23|13|8|24|22|35|32|0
29060805002|2010-11|19|20|24|31|24|27|39|0|23|25|20|28|20|33|36|0
29060805003|2010-11|7|7|8|6|10|0|0|0|5|6|5|2|7|0|0|0
29060805102|2010-11|23|27|22|24|22|27|26|0|24|20|23|21|24|18|18|0
29060805201|2010-11|17|21|27|18|16|4|18|0|21|21|14|15|11|14|15|0
29060805203|2010-11|9|2|11|0|0|0|0|0|6|3|14|0|0|0|0|0
29060805301|2010-11|5|4|9|11|8|15|11|0|10|12|9|11|16|11|13|0
29060809402|2010-11|2|3|4|1|6|0|0|0|5|3|6|7|7|0|0|0
29060803402|2010-11|5|3|1|0|2|0|0|0|5|1|2|3|1|0|0|0
29060809701|2010-11|15|15|17|17|8|9|10|0|9|14|9|13|11|11|9|0
29060809401|2010-11|10|5|8|10|5|2|9|0|4|6|7|4|4|11|10|0
29060809301|2010-11|29|21|46|29|21|35|41|30|22|18|41|24|17|30|24|24
29060809302|2010-11|1|1|4|1|3|0|0|0|1|2|3|0|1|0|0|0
29060810501|2010-11|7|2|9|3|6|0|0|0|7|3|2|4|2|0|0|0
29060809306|2010-11|11|10|10|9|7|0|0|0|10|10|8|3|7|0|0|0
29060810808|2010-11|4|6|17|0|0|0|0|0|12|8|13|0|0|0|0|0
29060809307|2010-11|14|13|12|15|8|0|0|0|10|12|8|3|14|0|0|0
29060810803|2010-11|6|9|11|12|5|3|4|0|25|23|32|47|37|40|30|0
29060809501|2010-11|15|17|10|18|16|18|11|0|11|12|11|18|17|7|10|0
29060809601|2010-11|15|13|6|11|9|11|8|0|12|13|7|11|7|7|7|0
29060810807|2010-11|20|10|10|13|5|0|0|0|9|7|10|4|2|0|0|0
29060809702|2010-11|3|5|4|0|0|0|0|0|6|4|7|0|0|0|0|0
29060811001|2010-11|11|15|16|13|12|15|21|0|11|12|18|16|12|26|21|0
29060811002|2010-11|8|20|20|18|15|0|0|0|9|14|12|11|16|0|0|0
29060811005|2010-11|5|6|6|3|3|4|2|0|7|3|2|3|1|0|3|0
29060809801|2010-11|22|0|1|1|0|4|9|0|19|0|0|0|0|4|1|0
29060811101|2010-11|24|27|25|30|22|31|21|0|20|23|31|29|16|19|27|0
29060811203|2010-11|11|13|10|16|16|12|16|10|13|20|17|20|13|17|12|15
29060809802|2010-11|8|7|18|8|7|10|5|4|8|5|5|5|12|12|5|10
29060811204|2010-11|20|1|0|4|3|10|3|0|21|2|3|2|0|10|3|0
29060811252|2010-11|5|10|12|11|3|8|9|0|9|13|10|5|5|5|6|0
29060811301|2010-11|28|23|34|22|30|21|23|16|13|26|38|24|25|28|33|15
29060809803|2010-11|23|24|22|27|22|0|0|0|10|18|20|16|19|0|0|0
29060811401|2010-11|29|27|38|35|23|34|35|33|17|31|42|41|36|30|25|25
29060811403|2010-11|3|2|2|3|7|7|3|0|6|7|2|5|13|10|5|0
29060811405|2010-11|16|17|12|17|17|16|11|0|10|9|11|20|14|19|26|0
29060809804|2010-11|18|11|7|18|11|0|0|0|13|12|9|18|4|0|0|0
29060811406|2010-11|7|3|3|5|2|0|0|0|4|3|3|1|4|0|0|0
29060811408|2010-11|18|7|8|0|0|0|0|0|7|3|8|0|0|0|0|0
29060811409|2010-11|9|5|5|10|10|4|4|0|9|7|7|0|10|5|3|0
29060809807|2010-11|27|28|22|20|23|0|0|0|16|16|16|25|21|0|0|0
29060811501|2010-11|10|11|16|7|12|11|10|0|12|5|9|12|13|14|9|0
29060809808|2010-11|29|28|22|20|23|0|0|0|17|16|16|25|21|0|0|0
29060809901|2010-11|3|3|8|5|4|0|0|0|2|7|4|3|1|0|0|0
29060811601|2010-11|8|7|9|8|11|0|0|0|3|7|12|1|11|0|0|0
29060811705|2010-11|7|0|0|0|0|0|0|0|11|0|0|0|0|0|0|0
29060811801|2010-11|23|18|12|20|27|18|21|0|19|24|21|17|17|17|19|0
29060811703|2010-11|34|21|24|22|13|0|0|0|28|24|19|21|10|0|0|0
29060811902|2010-11|4|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0
29060812001|2010-11|26|20|36|36|36|42|33|0|28|31|31|39|22|40|38|0
29060809902|2010-11|3|4|4|2|2|2|0|0|2|4|4|3|3|6|0|0
29060810001|2010-11|10|15|24|12|23|27|23|25|17|6|22|25|20|19|15|26
29060812003|2010-11|25|29|31|32|45|40|45|0|14|20|29|23|42|33|31|0
29060812004|2010-11|2|6|2|5|6|9|6|0|3|2|3|7|6|4|11|0
29060810101|2010-11|2|6|8|7|5|0|0|0|10|3|2|4|6|0|0|0
29060810201|2010-11|19|11|19|29|27|31|35|0|8|16|22|24|18|43|29|0
29060812007|2010-11|4|3|1|3|5|5|3|0|2|1|2|2|3|5|3|0
29060810202|2010-11|16|11|17|25|29|24|14|0|15|25|26|25|16|27|20|0
29060811411|2010-11|5|4|0|0|0|0|0|0|10|7|0|0|0|0|0|0
29060810901|2010-11|2|4|9|1|3|0|0|0|3|3|3|3|1|0|0|0
29060811302|2010-11|3|3|3|4|0|0|0|0|4|1|3|12|0|0|0|0
29060811004|2010-11|13|21|14|14|12|5|17|0|12|9|9|9|8|10|12|0
29060811404|2010-11|2|2|4|3|2|0|0|0|3|0|3|1|1|0|0|0
29060811102|2010-11|1|5|5|3|4|0|0|0|4|1|6|13|8|0|0|0
29060811407|2010-11|17|17|11|11|10|3|7|4|11|10|13|8|4|7|6|7
29060811243|2010-11|22|20|15|4|9|18|16|0|9|9|7|17|9|13|9|0
29060812026|2010-11|4|3|3|4|11|0|0|0|3|4|6|4|3|0|0|0
29060812008|2010-11|7|8|14|13|10|0|0|0|10|9|8|9|6|0|0|0
29060812030|2010-11|4|2|6|0|0|0|0|0|4|6|4|0|0|0|0|0
29060811410|2010-11|7|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0
29060811701|2010-11|19|21|19|25|21|18|17|0|17|20|25|14|19|25|13|0
29060811901|2010-11|9|11|5|10|18|12|13|0|11|8|15|15|15|17|13|0
29060812002|2010-11|15|19|16|21|13|11|19|0|17|12|20|23|14|15|22|0
29060812011|2010-11|3|3|0|3|4|0|0|0|2|2|2|2|5|0|0|0
29060812021|2010-11|32|23|14|20|7|0|0|0|27|15|12|11|1|0|0|0
29060812006|2010-11|2|2|3|7|0|0|2|0|3|2|7|6|5|1|1|0
29060812027|2010-11|6|4|6|0|0|0|0|0|4|3|7|0|0|0|0|0
29060812010|2010-11|8|10|5|4|4|3|4|0|10|12|8|7|6|7|8|0
29060810203|2010-11|0|2|1|4|0|0|0|0|3|2|1|2|0|0|0|0
29060812024|2010-11|11|27|19|22|10|13|10|8|10|11|14|11|8|10|7|3
29060810205|2010-11|4|5|3|7|0|0|0|0|4|4|3|6|0|0|0|0
29060810207|2010-11|17|13|0|0|0|0|0|0|8|9|0|0|0|0|0|0
29060810208|2010-11|6|9|0|0|0|0|0|0|4|4|0|0|0|0|0|0
29060812029|2010-11|8|6|13|0|0|0|0|0|4|8|8|0|0|0|0|0
29060810209|2010-11|2|2|1|2|0|0|0|0|2|2|4|0|0|0|0|0
29060810210|2010-11|12|6|6|3|0|0|0|0|12|6|0|0|0|0|0|0
29060812201|2010-11|20|28|26|20|17|32|39|47|20|16|11|27|17|30|25|27
29060812302|2010-11|0|3|1|6|0|0|0|0|1|1|2|6|0|0|0|0
29060810212|2010-11|15|15|10|16|25|9|0|0|13|12|11|14|15|6|0|0
29060812601|2010-11|16|19|24|18|18|21|31|16|19|24|31|24|15|21|32|29
29060812702|2010-11|5|5|5|6|4|0|0|0|2|3|2|4|8|0|0|0
29060810301|2010-11|23|1|1|0|1|1|3|2|22|1|1|1|4|3|1|2
29060812806|2010-11|3|2|6|0|0|0|0|0|2|1|5|0|0|0|0|0
29060812902|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|19|25
29060813201|2010-11|13|11|19|10|7|13|10|0|11|9|18|9|11|14|11|0
29060813401|2010-11|6|3|2|1|4|0|0|0|7|1|4|6|0|0|0|0
29060810302|2010-11|1|4|1|1|3|0|0|0|7|3|1|4|2|0|0|0
29060813801|2010-11|6|4|3|4|2|0|0|0|1|4|7|2|6|0|0|0
29060814501|2010-11|20|15|12|12|10|13|9|0|12|16|10|6|8|8|12|0
29060810401|2010-11|16|16|11|8|9|9|6|0|16|14|8|17|7|11|9|0
29060814701|2010-11|10|9|12|21|9|12|4|0|17|9|14|16|14|6|8|0
29060815301|2010-11|2|1|0|1|0|1|1|0|6|9|4|6|10|13|7|0
29060810402|2010-11|5|13|5|6|3|15|4|6|4|5|11|8|10|15|6|4
29060810601|2010-11|8|6|9|12|10|7|6|0|4|8|10|11|9|8|4|0
29060815601|2010-11|17|27|23|32|26|0|0|0|20|16|12|18|13|0|0|0
29060815602|2010-11|6|3|0|0|0|0|0|0|3|8|0|0|0|0|0|0
29060814601|2010-11|5|7|8|3|8|0|0|0|7|5|3|9|15|0|0|0
29060812202|2010-11|10|8|11|18|8|18|10|14|10|10|2|8|8|19|10|9
29060813101|2010-11|22|23|23|27|25|25|13|8|24|24|32|17|24|22|11|8
29060812301|2010-11|22|20|19|22|20|23|31|13|20|28|20|29|32|20|14|2
29060816301|2010-11|21|21|19|18|19|19|22|17|28|16|17|19|18|7|15|12
29060814602|2010-11|19|22|20|25|20|25|17|0|21|17|21|20|22|25|24|0
29060816303|2010-11|42|41|31|31|27|28|26|0|33|29|24|25|26|25|7|0
29060812401|2010-11|26|35|27|18|21|9|13|10|27|20|18|15|13|8|7|9
29060812501|2010-11|7|20|14|12|10|17|13|19|18|11|27|19|11|12|17|25
29060816204|2010-11|0|0|0|0|0|0|0|40|0|0|0|0|0|0|0|22
29060814801|2010-11|6|3|6|5|3|0|0|0|10|7|10|3|3|0|0|0
29060812602|2010-11|7|5|10|5|8|0|0|0|3|5|6|9|7|0|0|0
29060812701|2010-11|16|17|23|24|20|22|25|29|22|15|13|14|21|29|20|14
29060815101|2010-11|22|19|26|28|31|25|34|47|16|15|19|14|19|27|24|22
29060812703|2010-11|1|1|0|6|0|0|0|0|1|1|1|3|0|0|0|0
29060812801|2010-11|9|21|6|20|15|19|19|0|4|11|17|19|18|15|7|0
